DATE,SUBDIVISION,YEAR,MONTH,MONTH_NAME,RAINFALL_MM,IS_OUTLIER_YEAR
1913-12-01,NORTH INTERIOR KARNATAKA,1913,12,DEC,1.3,False
1914-01-01,NORTH INTERIOR KARNATAKA,1914,1,JAN,0.0,False
1914-02-01,NORTH INTERIOR KARNATAKA,1914,2,FEB,0.0,False
1914-03-01,NORTH INTERIOR KARNATAKA,1914,3,MAR,0.6,False
1914-04-01,NORTH INTERIOR KARNATAKA,1914,4,APR,19.5,False
1914-05-01,NORTH INTERIOR KARNATAKA,1914,5,MAY,34.2,False
1914-06-01,NORTH INTERIOR KARNATAKA,1914,6,JUN,74.4,False
1914-07-01,NORTH INTERIOR KARNATAKA,1914,7,JUL,220.9,False
1914-08-01,NORTH INTERIOR KARNATAKA,1914,8,AUG,237.1,False
1914-09-01,NORTH INTERIOR KARNATAKA,1914,9,SEP,152.1,False
1914-10-01,NORTH INTERIOR KARNATAKA,1914,10,OCT,24.9,False
1914-11-01,NORTH INTERIOR KARNATAKA,1914,11,NOV,43.0,False
1914-12-01,NORTH INTERIOR KARNATAKA,1914,12,DEC,18.2,False
1915-01-01,NORTH INTERIOR KARNATAKA,1915,1,JAN,26.5,False
1915-02-01,NORTH INTERIOR KARNATAKA,1915,2,FEB,2.4,False
1915-03-01,NORTH INTERIOR KARNATAKA,1915,3,MAR,25.6,False
1915-04-01,NORTH INTERIOR KARNATAKA,1915,4,APR,32.4,False
1915-05-01,NORTH INTERIOR KARNATAKA,1915,5,MAY,40.3,False
1915-06-01,NORTH INTERIOR KARNATAKA,1915,6,JUN,107.2,False
1915-07-01,NORTH INTERIOR KARNATAKA,1915,7,JUL,150.1,False
1915-08-01,NORTH INTERIOR KARNATAKA,1915,8,AUG,57.8,False
1915-09-01,NORTH INTERIOR KARNATAKA,1915,9,SEP,173.6,False
1915-10-01,NORTH INTERIOR KARNATAKA,1915,10,OCT,89.3,False
1915-11-01,NORTH INTERIOR KARNATAKA,1915,11,NOV,42.6,False
1915-12-01,NORTH INTERIOR KARNATAKA,1915,12,DEC,5.5,False
1916-01-01,NORTH INTERIOR KARNATAKA,1916,1,JAN,0.0,True
1916-02-01,NORTH INTERIOR KARNATAKA,1916,2,FEB,1.2,True
1916-03-01,NORTH INTERIOR KARNATAKA,1916,3,MAR,0.2,True
1916-04-01,NORTH INTERIOR KARNATAKA,1916,4,APR,22.7,True
1916-05-01,NORTH INTERIOR KARNATAKA,1916,5,MAY,60.1,True
1916-06-01,NORTH INTERIOR KARNATAKA,1916,6,JUN,97.4,True
1916-07-01,NORTH INTERIOR KARNATAKA,1916,7,JUL,234.0,True
1916-08-01,NORTH INTERIOR KARNATAKA,1916,8,AUG,82.4,True
1916-09-01,NORTH INTERIOR KARNATAKA,1916,9,SEP,190.8,True
1916-10-01,NORTH INTERIOR KARNATAKA,1916,10,OCT,197.3,True
1916-11-01,NORTH INTERIOR KARNATAKA,1916,11,NOV,201.8,True
1916-12-01,NORTH INTERIOR KARNATAKA,1916,12,DEC,0.0,True
1917-01-01,NORTH INTERIOR KARNATAKA,1917,1,JAN,0.0,False
1917-02-01,NORTH INTERIOR KARNATAKA,1917,2,FEB,21.1,False
1917-03-01,NORTH INTERIOR KARNATAKA,1917,3,MAR,22.7,False
1917-04-01,NORTH INTERIOR KARNATAKA,1917,4,APR,11.7,False
1917-05-01,NORTH INTERIOR KARNATAKA,1917,5,MAY,20.2,False
1917-06-01,NORTH INTERIOR KARNATAKA,1917,6,JUN,117.0,False
1917-07-01,NORTH INTERIOR KARNATAKA,1917,7,JUL,77.8,False
1917-08-01,NORTH INTERIOR KARNATAKA,1917,8,AUG,164.2,False
1917-09-01,NORTH INTERIOR KARNATAKA,1917,9,SEP,192.6,False
1917-10-01,NORTH INTERIOR KARNATAKA,1917,10,OCT,137.2,False
1917-11-01,NORTH INTERIOR KARNATAKA,1917,11,NOV,59.4,False
1917-12-01,NORTH INTERIOR KARNATAKA,1917,12,DEC,0.0,False
1918-01-01,NORTH INTERIOR KARNATAKA,1918,1,JAN,5.9,False
1918-02-01,NORTH INTERIOR KARNATAKA,1918,2,FEB,0.2,False
1918-03-01,NORTH INTERIOR KARNATAKA,1918,3,MAR,2.3,False
1918-04-01,NORTH INTERIOR KARNATAKA,1918,4,APR,22.5,False
1918-05-01,NORTH INTERIOR KARNATAKA,1918,5,MAY,117.3,False
1918-06-01,NORTH INTERIOR KARNATAKA,1918,6,JUN,43.3,False
1918-07-01,NORTH INTERIOR KARNATAKA,1918,7,JUL,37.0,False
1918-08-01,NORTH INTERIOR KARNATAKA,1918,8,AUG,61.2,False
1918-09-01,NORTH INTERIOR KARNATAKA,1918,9,SEP,150.8,False
1918-10-01,NORTH INTERIOR KARNATAKA,1918,10,OCT,19.6,False
1918-11-01,NORTH INTERIOR KARNATAKA,1918,11,NOV,62.5,False
1918-12-01,NORTH INTERIOR KARNATAKA,1918,12,DEC,5.5,False
1919-01-01,NORTH INTERIOR KARNATAKA,1919,1,JAN,10.6,False
1919-02-01,NORTH INTERIOR KARNATAKA,1919,2,FEB,0.3,False
1919-03-01,NORTH INTERIOR KARNATAKA,1919,3,MAR,0.1,False
1919-04-01,NORTH INTERIOR KARNATAKA,1919,4,APR,13.2,False
1919-05-01,NORTH INTERIOR KARNATAKA,1919,5,MAY,64.7,False
1919-06-01,NORTH INTERIOR KARNATAKA,1919,6,JUN,124.2,False
1919-07-01,NORTH INTERIOR KARNATAKA,1919,7,JUL,72.7,False
1919-08-01,NORTH INTERIOR KARNATAKA,1919,8,AUG,41.0,False
1919-09-01,NORTH INTERIOR KARNATAKA,1919,9,SEP,228.5,False
1919-10-01,NORTH INTERIOR KARNATAKA,1919,10,OCT,84.3,False
1919-11-01,NORTH INTERIOR KARNATAKA,1919,11,NOV,85.0,False
1919-12-01,NORTH INTERIOR KARNATAKA,1919,12,DEC,2.5,False
1920-01-01,NORTH INTERIOR KARNATAKA,1920,1,JAN,2.6,False
1920-02-01,NORTH INTERIOR KARNATAKA,1920,2,FEB,0.0,False
1920-03-01,NORTH INTERIOR KARNATAKA,1920,3,MAR,0.0,False
1920-04-01,NORTH INTERIOR KARNATAKA,1920,4,APR,25.1,False
1920-05-01,NORTH INTERIOR KARNATAKA,1920,5,MAY,32.3,False
1920-06-01,NORTH INTERIOR KARNATAKA,1920,6,JUN,75.3,False
1920-07-01,NORTH INTERIOR KARNATAKA,1920,7,JUL,82.6,False
1920-08-01,NORTH INTERIOR KARNATAKA,1920,8,AUG,56.5,False
1920-09-01,NORTH INTERIOR KARNATAKA,1920,9,SEP,139.5,False
1920-10-01,NORTH INTERIOR KARNATAKA,1920,10,OCT,54.3,False
1920-11-01,NORTH INTERIOR KARNATAKA,1920,11,NOV,2.2,False
1920-12-01,NORTH INTERIOR KARNATAKA,1920,12,DEC,0.0,False
1921-01-01,NORTH INTERIOR KARNATAKA,1921,1,JAN,0.2,False
1921-02-01,NORTH INTERIOR KARNATAKA,1921,2,FEB,0.0,False
1921-03-01,NORTH INTERIOR KARNATAKA,1921,3,MAR,1.2,False
1921-04-01,NORTH INTERIOR KARNATAKA,1921,4,APR,33.6,False
1921-05-01,NORTH INTERIOR KARNATAKA,1921,5,MAY,5.4,False
1921-06-01,NORTH INTERIOR KARNATAKA,1921,6,JUN,63.5,False
1921-07-01,NORTH INTERIOR KARNATAKA,1921,7,JUL,158.2,False
1921-08-01,NORTH INTERIOR KARNATAKA,1921,8,AUG,41.7,False
1921-09-01,NORTH INTERIOR KARNATAKA,1921,9,SEP,49.4,False
1921-10-01,NORTH INTERIOR KARNATAKA,1921,10,OCT,125.3,False
1921-11-01,NORTH INTERIOR KARNATAKA,1921,11,NOV,104.5,False
1921-12-01,NORTH INTERIOR KARNATAKA,1921,12,DEC,0.0,False
1922-01-01,NORTH INTERIOR KARNATAKA,1922,1,JAN,24.5,False
1922-02-01,NORTH INTERIOR KARNATAKA,1922,2,FEB,1.5,False
1922-03-01,NORTH INTERIOR KARNATAKA,1922,3,MAR,0.2,False
1922-04-01,NORTH INTERIOR KARNATAKA,1922,4,APR,30.2,False
1922-05-01,NORTH INTERIOR KARNATAKA,1922,5,MAY,40.4,False
1922-06-01,NORTH INTERIOR KARNATAKA,1922,6,JUN,70.7,False
1922-07-01,NORTH INTERIOR KARNATAKA,1922,7,JUL,108.1,False
1922-08-01,NORTH INTERIOR KARNATAKA,1922,8,AUG,40.4,False
1922-09-01,NORTH INTERIOR KARNATAKA,1922,9,SEP,35.9,False
1922-10-01,NORTH INTERIOR KARNATAKA,1922,10,OCT,64.9,False
1922-11-01,NORTH INTERIOR KARNATAKA,1922,11,NOV,92.1,False
1922-12-01,NORTH INTERIOR KARNATAKA,1922,12,DEC,0.0,False
1923-01-01,NORTH INTERIOR KARNATAKA,1923,1,JAN,0.2,False
1923-02-01,NORTH INTERIOR KARNATAKA,1923,2,FEB,13.2,False
1923-03-01,NORTH INTERIOR KARNATAKA,1923,3,MAR,32.9,False
1923-04-01,NORTH INTERIOR KARNATAKA,1923,4,APR,21.4,False
1923-05-01,NORTH INTERIOR KARNATAKA,1923,5,MAY,28.2,False
1923-06-01,NORTH INTERIOR KARNATAKA,1923,6,JUN,38.2,False
1923-07-01,NORTH INTERIOR KARNATAKA,1923,7,JUL,229.4,False
1923-08-01,NORTH INTERIOR KARNATAKA,1923,8,AUG,64.4,False
1923-09-01,NORTH INTERIOR KARNATAKA,1923,9,SEP,163.1,False
1923-10-01,NORTH INTERIOR KARNATAKA,1923,10,OCT,9.4,False
1923-11-01,NORTH INTERIOR KARNATAKA,1923,11,NOV,0.0,False
1923-12-01,NORTH INTERIOR KARNATAKA,1923,12,DEC,2.3,False
1924-01-01,NORTH INTERIOR KARNATAKA,1924,1,JAN,5.1,False
1924-02-01,NORTH INTERIOR KARNATAKA,1924,2,FEB,0.0,False
1924-03-01,NORTH INTERIOR KARNATAKA,1924,3,MAR,6.0,False
1924-04-01,NORTH INTERIOR KARNATAKA,1924,4,APR,42.0,False
1924-05-01,NORTH INTERIOR KARNATAKA,1924,5,MAY,22.0,False
1924-06-01,NORTH INTERIOR KARNATAKA,1924,6,JUN,68.3,False
1924-07-01,NORTH INTERIOR KARNATAKA,1924,7,JUL,120.4,False
1924-08-01,NORTH INTERIOR KARNATAKA,1924,8,AUG,117.9,False
1924-09-01,NORTH INTERIOR KARNATAKA,1924,9,SEP,155.1,False
1924-10-01,NORTH INTERIOR KARNATAKA,1924,10,OCT,37.9,False
1924-11-01,NORTH INTERIOR KARNATAKA,1924,11,NOV,13.4,False
1924-12-01,NORTH INTERIOR KARNATAKA,1924,12,DEC,3.1,False
1925-01-01,NORTH INTERIOR KARNATAKA,1925,1,JAN,0.0,False
1925-02-01,NORTH INTERIOR KARNATAKA,1925,2,FEB,0.0,False
1925-03-01,NORTH INTERIOR KARNATAKA,1925,3,MAR,7.3,False
1925-04-01,NORTH INTERIOR KARNATAKA,1925,4,APR,34.3,False
1925-05-01,NORTH INTERIOR KARNATAKA,1925,5,MAY,79.0,False
1925-06-01,NORTH INTERIOR KARNATAKA,1925,6,JUN,74.1,False
1925-07-01,NORTH INTERIOR KARNATAKA,1925,7,JUL,113.7,False
1925-08-01,NORTH INTERIOR KARNATAKA,1925,8,AUG,77.5,False
1925-09-01,NORTH INTERIOR KARNATAKA,1925,9,SEP,108.7,False
1925-10-01,NORTH INTERIOR KARNATAKA,1925,10,OCT,118.7,False
1925-11-01,NORTH INTERIOR KARNATAKA,1925,11,NOV,16.6,False
1925-12-01,NORTH INTERIOR KARNATAKA,1925,12,DEC,12.9,False
1926-01-01,NORTH INTERIOR KARNATAKA,1926,1,JAN,24.8,False
1926-02-01,NORTH INTERIOR KARNATAKA,1926,2,FEB,1.0,False
1926-03-01,NORTH INTERIOR KARNATAKA,1926,3,MAR,2.1,False
1926-04-01,NORTH INTERIOR KARNATAKA,1926,4,APR,4.5,False
1926-05-01,NORTH INTERIOR KARNATAKA,1926,5,MAY,37.1,False
1926-06-01,NORTH INTERIOR KARNATAKA,1926,6,JUN,65.5,False
1926-07-01,NORTH INTERIOR KARNATAKA,1926,7,JUL,123.0,False
1926-08-01,NORTH INTERIOR KARNATAKA,1926,8,AUG,138.4,False
1926-09-01,NORTH INTERIOR KARNATAKA,1926,9,SEP,161.7,False
1926-10-01,NORTH INTERIOR KARNATAKA,1926,10,OCT,22.1,False
1926-11-01,NORTH INTERIOR KARNATAKA,1926,11,NOV,0.8,False
1926-12-01,NORTH INTERIOR KARNATAKA,1926,12,DEC,0.0,False
1927-01-01,NORTH INTERIOR KARNATAKA,1927,1,JAN,0.0,False
1927-02-01,NORTH INTERIOR KARNATAKA,1927,2,FEB,1.4,False
1927-03-01,NORTH INTERIOR KARNATAKA,1927,3,MAR,4.4,False
1927-04-01,NORTH INTERIOR KARNATAKA,1927,4,APR,9.3,False
1927-05-01,NORTH INTERIOR KARNATAKA,1927,5,MAY,34.4,False
1927-06-01,NORTH INTERIOR KARNATAKA,1927,6,JUN,123.9,False
1927-07-01,NORTH INTERIOR KARNATAKA,1927,7,JUL,161.0,False
1927-08-01,NORTH INTERIOR KARNATAKA,1927,8,AUG,54.3,False
1927-09-01,NORTH INTERIOR KARNATAKA,1927,9,SEP,184.7,False
1927-10-01,NORTH INTERIOR KARNATAKA,1927,10,OCT,24.7,False
1927-11-01,NORTH INTERIOR KARNATAKA,1927,11,NOV,82.7,False
1927-12-01,NORTH INTERIOR KARNATAKA,1927,12,DEC,0.0,False
1928-01-01,NORTH INTERIOR KARNATAKA,1928,1,JAN,0.5,False
1928-02-01,NORTH INTERIOR KARNATAKA,1928,2,FEB,28.4,False
1928-03-01,NORTH INTERIOR KARNATAKA,1928,3,MAR,13.2,False
1928-04-01,NORTH INTERIOR KARNATAKA,1928,4,APR,18.2,False
1928-05-01,NORTH INTERIOR KARNATAKA,1928,5,MAY,20.5,False
1928-06-01,NORTH INTERIOR KARNATAKA,1928,6,JUN,153.6,False
1928-07-01,NORTH INTERIOR KARNATAKA,1928,7,JUL,130.2,False
1928-08-01,NORTH INTERIOR KARNATAKA,1928,8,AUG,73.4,False
1928-09-01,NORTH INTERIOR KARNATAKA,1928,9,SEP,210.7,False
1928-10-01,NORTH INTERIOR KARNATAKA,1928,10,OCT,102.6,False
1928-11-01,NORTH INTERIOR KARNATAKA,1928,11,NOV,0.3,False
1928-12-01,NORTH INTERIOR KARNATAKA,1928,12,DEC,17.0,False
1929-01-01,NORTH INTERIOR KARNATAKA,1929,1,JAN,2.0,False
1929-02-01,NORTH INTERIOR KARNATAKA,1929,2,FEB,24.9,False
1929-03-01,NORTH INTERIOR KARNATAKA,1929,3,MAR,2.7,False
1929-04-01,NORTH INTERIOR KARNATAKA,1929,4,APR,49.0,False
1929-05-01,NORTH INTERIOR KARNATAKA,1929,5,MAY,37.8,False
1929-06-01,NORTH INTERIOR KARNATAKA,1929,6,JUN,105.6,False
1929-07-01,NORTH INTERIOR KARNATAKA,1929,7,JUL,67.4,False
1929-08-01,NORTH INTERIOR KARNATAKA,1929,8,AUG,33.0,False
1929-09-01,NORTH INTERIOR KARNATAKA,1929,9,SEP,167.2,False
1929-10-01,NORTH INTERIOR KARNATAKA,1929,10,OCT,91.3,False
1929-11-01,NORTH INTERIOR KARNATAKA,1929,11,NOV,16.0,False
1929-12-01,NORTH INTERIOR KARNATAKA,1929,12,DEC,1.2,False
1930-01-01,NORTH INTERIOR KARNATAKA,1930,1,JAN,0.0,False
1930-02-01,NORTH INTERIOR KARNATAKA,1930,2,FEB,0.3,False
1930-03-01,NORTH INTERIOR KARNATAKA,1930,3,MAR,3.1,False
1930-04-01,NORTH INTERIOR KARNATAKA,1930,4,APR,9.5,False
1930-05-01,NORTH INTERIOR KARNATAKA,1930,5,MAY,56.2,False
1930-06-01,NORTH INTERIOR KARNATAKA,1930,6,JUN,94.1,False
1930-07-01,NORTH INTERIOR KARNATAKA,1930,7,JUL,61.0,False
1930-08-01,NORTH INTERIOR KARNATAKA,1930,8,AUG,61.1,False
1930-09-01,NORTH INTERIOR KARNATAKA,1930,9,SEP,189.4,False
1930-10-01,NORTH INTERIOR KARNATAKA,1930,10,OCT,130.8,False
1930-11-01,NORTH INTERIOR KARNATAKA,1930,11,NOV,22.8,False
1930-12-01,NORTH INTERIOR KARNATAKA,1930,12,DEC,4.3,False
1931-01-01,NORTH INTERIOR KARNATAKA,1931,1,JAN,0.0,False
1931-02-01,NORTH INTERIOR KARNATAKA,1931,2,FEB,0.1,False
1931-03-01,NORTH INTERIOR KARNATAKA,1931,3,MAR,4.5,False
1931-04-01,NORTH INTERIOR KARNATAKA,1931,4,APR,30.6,False
1931-05-01,NORTH INTERIOR KARNATAKA,1931,5,MAY,33.1,False
1931-06-01,NORTH INTERIOR KARNATAKA,1931,6,JUN,114.1,False
1931-07-01,NORTH INTERIOR KARNATAKA,1931,7,JUL,134.9,False
1931-08-01,NORTH INTERIOR KARNATAKA,1931,8,AUG,70.1,False
1931-09-01,NORTH INTERIOR KARNATAKA,1931,9,SEP,195.1,False
1931-10-01,NORTH INTERIOR KARNATAKA,1931,10,OCT,51.7,False
1931-11-01,NORTH INTERIOR KARNATAKA,1931,11,NOV,65.6,False
1931-12-01,NORTH INTERIOR KARNATAKA,1931,12,DEC,19.4,False
1932-01-01,NORTH INTERIOR KARNATAKA,1932,1,JAN,0.0,False
1932-02-01,NORTH INTERIOR KARNATAKA,1932,2,FEB,1.9,False
1932-03-01,NORTH INTERIOR KARNATAKA,1932,3,MAR,0.6,False
1932-04-01,NORTH INTERIOR KARNATAKA,1932,4,APR,24.8,False
1932-05-01,NORTH INTERIOR KARNATAKA,1932,5,MAY,46.5,False
1932-06-01,NORTH INTERIOR KARNATAKA,1932,6,JUN,49.9,False
1932-07-01,NORTH INTERIOR KARNATAKA,1932,7,JUL,165.3,False
1932-08-01,NORTH INTERIOR KARNATAKA,1932,8,AUG,160.4,False
1932-09-01,NORTH INTERIOR KARNATAKA,1932,9,SEP,113.9,False
1932-10-01,NORTH INTERIOR KARNATAKA,1932,10,OCT,146.8,False
1932-11-01,NORTH INTERIOR KARNATAKA,1932,11,NOV,98.5,False
1932-12-01,NORTH INTERIOR KARNATAKA,1932,12,DEC,0.1,False
1933-01-01,NORTH INTERIOR KARNATAKA,1933,1,JAN,0.1,False
1933-02-01,NORTH INTERIOR KARNATAKA,1933,2,FEB,2.8,False
1933-03-01,NORTH INTERIOR KARNATAKA,1933,3,MAR,13.6,False
1933-04-01,NORTH INTERIOR KARNATAKA,1933,4,APR,50.1,False
1933-05-01,NORTH INTERIOR KARNATAKA,1933,5,MAY,84.1,False
1933-06-01,NORTH INTERIOR KARNATAKA,1933,6,JUN,113.2,False
1933-07-01,NORTH INTERIOR KARNATAKA,1933,7,JUL,131.6,False
1933-08-01,NORTH INTERIOR KARNATAKA,1933,8,AUG,158.9,False
1933-09-01,NORTH INTERIOR KARNATAKA,1933,9,SEP,149.4,False
1933-10-01,NORTH INTERIOR KARNATAKA,1933,10,OCT,160.7,False
1933-11-01,NORTH INTERIOR KARNATAKA,1933,11,NOV,52.3,False
1933-12-01,NORTH INTERIOR KARNATAKA,1933,12,DEC,30.4,False
1934-01-01,NORTH INTERIOR KARNATAKA,1934,1,JAN,1.2,False
1934-02-01,NORTH INTERIOR KARNATAKA,1934,2,FEB,0.0,False
1934-03-01,NORTH INTERIOR KARNATAKA,1934,3,MAR,0.3,False
1934-04-01,NORTH INTERIOR KARNATAKA,1934,4,APR,29.5,False
1934-05-01,NORTH INTERIOR KARNATAKA,1934,5,MAY,9.9,False
1934-06-01,NORTH INTERIOR KARNATAKA,1934,6,JUN,70.8,False
1934-07-01,NORTH INTERIOR KARNATAKA,1934,7,JUL,212.3,False
1934-08-01,NORTH INTERIOR KARNATAKA,1934,8,AUG,98.9,False
1934-09-01,NORTH INTERIOR KARNATAKA,1934,9,SEP,67.5,False
1934-10-01,NORTH INTERIOR KARNATAKA,1934,10,OCT,58.9,False
1934-11-01,NORTH INTERIOR KARNATAKA,1934,11,NOV,41.8,False
1934-12-01,NORTH INTERIOR KARNATAKA,1934,12,DEC,0.0,False
1935-01-01,NORTH INTERIOR KARNATAKA,1935,1,JAN,13.9,False
1935-02-01,NORTH INTERIOR KARNATAKA,1935,2,FEB,0.4,False
1935-03-01,NORTH INTERIOR KARNATAKA,1935,3,MAR,0.1,False
1935-04-01,NORTH INTERIOR KARNATAKA,1935,4,APR,30.1,False
1935-05-01,NORTH INTERIOR KARNATAKA,1935,5,MAY,13.1,False
1935-06-01,NORTH INTERIOR KARNATAKA,1935,6,JUN,120.8,False
1935-07-01,NORTH INTERIOR KARNATAKA,1935,7,JUL,106.8,False
1935-08-01,NORTH INTERIOR KARNATAKA,1935,8,AUG,204.3,False
1935-09-01,NORTH INTERIOR KARNATAKA,1935,9,SEP,80.5,False
1935-10-01,NORTH INTERIOR KARNATAKA,1935,10,OCT,131.7,False
1935-11-01,NORTH INTERIOR KARNATAKA,1935,11,NOV,11.5,False
1935-12-01,NORTH INTERIOR KARNATAKA,1935,12,DEC,1.7,False
1936-01-01,NORTH INTERIOR KARNATAKA,1936,1,JAN,0.0,False
1936-02-01,NORTH INTERIOR KARNATAKA,1936,2,FEB,18.4,False
1936-03-01,NORTH INTERIOR KARNATAKA,1936,3,MAR,5.9,False
1936-04-01,NORTH INTERIOR KARNATAKA,1936,4,APR,13.3,False
1936-05-01,NORTH INTERIOR KARNATAKA,1936,5,MAY,50.4,False
1936-06-01,NORTH INTERIOR KARNATAKA,1936,6,JUN,101.5,False
1936-07-01,NORTH INTERIOR KARNATAKA,1936,7,JUL,62.7,False
1936-08-01,NORTH INTERIOR KARNATAKA,1936,8,AUG,59.5,False
1936-09-01,NORTH INTERIOR KARNATAKA,1936,9,SEP,136.4,False
1936-10-01,NORTH INTERIOR KARNATAKA,1936,10,OCT,50.8,False
1936-11-01,NORTH INTERIOR KARNATAKA,1936,11,NOV,62.7,False
1936-12-01,NORTH INTERIOR KARNATAKA,1936,12,DEC,3.0,False
1937-01-01,NORTH INTERIOR KARNATAKA,1937,1,JAN,0.0,False
1937-02-01,NORTH INTERIOR KARNATAKA,1937,2,FEB,14.0,False
1937-03-01,NORTH INTERIOR KARNATAKA,1937,3,MAR,12.8,False
1937-04-01,NORTH INTERIOR KARNATAKA,1937,4,APR,63.4,False
1937-05-01,NORTH INTERIOR KARNATAKA,1937,5,MAY,16.4,False
1937-06-01,NORTH INTERIOR KARNATAKA,1937,6,JUN,54.4,False
1937-07-01,NORTH INTERIOR KARNATAKA,1937,7,JUL,124.8,False
1937-08-01,NORTH INTERIOR KARNATAKA,1937,8,AUG,36.6,False
1937-09-01,NORTH INTERIOR KARNATAKA,1937,9,SEP,109.6,False
1937-10-01,NORTH INTERIOR KARNATAKA,1937,10,OCT,113.5,False
1937-11-01,NORTH INTERIOR KARNATAKA,1937,11,NOV,0.0,False
1937-12-01,NORTH INTERIOR KARNATAKA,1937,12,DEC,6.9,False
1938-01-01,NORTH INTERIOR KARNATAKA,1938,1,JAN,0.0,False
1938-02-01,NORTH INTERIOR KARNATAKA,1938,2,FEB,4.9,False
1938-03-01,NORTH INTERIOR KARNATAKA,1938,3,MAR,43.4,False
1938-04-01,NORTH INTERIOR KARNATAKA,1938,4,APR,15.6,False
1938-05-01,NORTH INTERIOR KARNATAKA,1938,5,MAY,45.6,False
1938-06-01,NORTH INTERIOR KARNATAKA,1938,6,JUN,119.0,False
1938-07-01,NORTH INTERIOR KARNATAKA,1938,7,JUL,142.1,False
1938-08-01,NORTH INTERIOR KARNATAKA,1938,8,AUG,190.4,False
1938-09-01,NORTH INTERIOR KARNATAKA,1938,9,SEP,200.9,False
1938-10-01,NORTH INTERIOR KARNATAKA,1938,10,OCT,44.2,False
1938-11-01,NORTH INTERIOR KARNATAKA,1938,11,NOV,8.0,False
1938-12-01,NORTH INTERIOR KARNATAKA,1938,12,DEC,1.0,False
1939-01-01,NORTH INTERIOR KARNATAKA,1939,1,JAN,0.0,False
1939-02-01,NORTH INTERIOR KARNATAKA,1939,2,FEB,0.0,False
1939-03-01,NORTH INTERIOR KARNATAKA,1939,3,MAR,5.5,False
1939-04-01,NORTH INTERIOR KARNATAKA,1939,4,APR,11.1,False
1939-05-01,NORTH INTERIOR KARNATAKA,1939,5,MAY,12.9,False
1939-06-01,NORTH INTERIOR KARNATAKA,1939,6,JUN,87.9,False
1939-07-01,NORTH INTERIOR KARNATAKA,1939,7,JUL,113.2,False
1939-08-01,NORTH INTERIOR KARNATAKA,1939,8,AUG,157.8,False
1939-09-01,NORTH INTERIOR KARNATAKA,1939,9,SEP,115.8,False
1939-10-01,NORTH INTERIOR KARNATAKA,1939,10,OCT,122.1,False
1939-11-01,NORTH INTERIOR KARNATAKA,1939,11,NOV,27.6,False
1939-12-01,NORTH INTERIOR KARNATAKA,1939,12,DEC,0.0,False
1940-01-01,NORTH INTERIOR KARNATAKA,1940,1,JAN,2.0,False
1940-02-01,NORTH INTERIOR KARNATAKA,1940,2,FEB,0.0,False
1940-03-01,NORTH INTERIOR KARNATAKA,1940,3,MAR,0.1,False
1940-04-01,NORTH INTERIOR KARNATAKA,1940,4,APR,31.0,False
1940-05-01,NORTH INTERIOR KARNATAKA,1940,5,MAY,64.5,False
1940-06-01,NORTH INTERIOR KARNATAKA,1940,6,JUN,122.7,False
1940-07-01,NORTH INTERIOR KARNATAKA,1940,7,JUL,118.3,False
1940-08-01,NORTH INTERIOR KARNATAKA,1940,8,AUG,138.0,False
1940-09-01,NORTH INTERIOR KARNATAKA,1940,9,SEP,111.9,False
1940-10-01,NORTH INTERIOR KARNATAKA,1940,10,OCT,115.2,False
1940-11-01,NORTH INTERIOR KARNATAKA,1940,11,NOV,18.6,False
1940-12-01,NORTH INTERIOR KARNATAKA,1940,12,DEC,14.4,False
1941-01-01,NORTH INTERIOR KARNATAKA,1941,1,JAN,10.7,False
1941-02-01,NORTH INTERIOR KARNATAKA,1941,2,FEB,3.9,False
1941-03-01,NORTH INTERIOR KARNATAKA,1941,3,MAR,7.2,False
1941-04-01,NORTH INTERIOR KARNATAKA,1941,4,APR,11.2,False
1941-05-01,NORTH INTERIOR KARNATAKA,1941,5,MAY,24.9,False
1941-06-01,NORTH INTERIOR KARNATAKA,1941,6,JUN,64.7,False
1941-07-01,NORTH INTERIOR KARNATAKA,1941,7,JUL,106.3,False
1941-08-01,NORTH INTERIOR KARNATAKA,1941,8,AUG,80.3,False
1941-09-01,NORTH INTERIOR KARNATAKA,1941,9,SEP,164.6,False
1941-10-01,NORTH INTERIOR KARNATAKA,1941,10,OCT,52.5,False
1941-11-01,NORTH INTERIOR KARNATAKA,1941,11,NOV,0.3,False
1941-12-01,NORTH INTERIOR KARNATAKA,1941,12,DEC,9.1,False
1942-01-01,NORTH INTERIOR KARNATAKA,1942,1,JAN,0.0,False
1942-02-01,NORTH INTERIOR KARNATAKA,1942,2,FEB,3.2,False
1942-03-01,NORTH INTERIOR KARNATAKA,1942,3,MAR,0.4,False
1942-04-01,NORTH INTERIOR KARNATAKA,1942,4,APR,30.2,False
1942-05-01,NORTH INTERIOR KARNATAKA,1942,5,MAY,35.7,False
1942-06-01,NORTH INTERIOR KARNATAKA,1942,6,JUN,138.5,False
1942-07-01,NORTH INTERIOR KARNATAKA,1942,7,JUL,111.7,False
1942-08-01,NORTH INTERIOR KARNATAKA,1942,8,AUG,143.7,False
1942-09-01,NORTH INTERIOR KARNATAKA,1942,9,SEP,57.4,False
1942-10-01,NORTH INTERIOR KARNATAKA,1942,10,OCT,33.8,False
1942-11-01,NORTH INTERIOR KARNATAKA,1942,11,NOV,4.2,False
1942-12-01,NORTH INTERIOR KARNATAKA,1942,12,DEC,26.7,False
